restaurant_name,phone,address,latitude,longitude,place_type,website,review_id,place_name,reviewer_name,reviewer_id,local_guide,rating,review_text,likes,date,attributes
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT2xoMFp6WlNjeTAyYVZkb2FEZFZVSFJYTFVRdFRFRRAB,"Casa Fresco, HSR: All",Chander Bhatia,103001028708875555612,True,5,Food was amazing and overall a nice experience,0,a day ago,"{""meal_type"": ""Lunch"", ""price_per_person"": ""₹1,800–2,000"", ""food"": 5, ""service_rating"": 4, ""atmosphere"": 4, ""noise_level"": ""Moderate noise"", ""wait_time"": ""10-30 min"", ""vegetarian_recommendation"": ""Highly recommend"", ""parking_space"": ""Somewhat difficult to find parking""}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT25OUlVDMXNRMk5RWDJoeWVsSlFMV05aYjJObWFsRRAB,"Casa Fresco, HSR: All","mahindra ,",101457318361906405006,True,1,Pastas nd sandwich was horrible...I would not recommend. Find a better place,0,a day ago,"{""meal_type"": ""Dinner"", ""food"": 1, ""service_rating"": 3, ""atmosphere"": 2}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT21neU5VUjJhVXRpVW5ZeWNtc3hXVXRFVW5sbVdVRRAB,"Casa Fresco, HSR: All",Shalini Bhatt,112570428605704967599,False,5,"I had a great experience at Casca Fresco. The breakfast was absolutely delicious, and the taste was amazing. The staff were very polite and welcoming. I tried the English breakfast, and it was really good. Would definitely recommend this place!",0,a day ago,"{""meal_type"": ""Breakfast"", ""price_per_person"": ""₹200–400"", ""food"": 5, ""service_rating"": 5, ""atmosphere"": 5, ""noise_level"": ""Quiet, easy to talk"", ""wait_time"": ""No wait""}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT2xjMU1sbFNVSHBHVmw5MlREUTFZbEJFT0U5ck5FRRAB,"Casa Fresco, HSR: All",Pramila Bansal,104139340484151700450,False,5,"very wide variety of food and good service, Staff team !",0,a day ago,"{""meal_type"": ""Brunch"", ""price_per_person"": ""₹200–400"", ""food"": 5, ""service_rating"": 5, ""atmosphere"": 5}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT2psSlNXVlViVXMyY2xCaGQxcDNkalZJTjNSdlRWRRAB,"Casa Fresco, HSR: All",Chaitali Ghag,107685179423658149635,False,5,,0,3 days ago,"{""food"": 5, ""service_rating"": 5, ""atmosphere"": 5}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT2kxVFFVaEplVkI2YVVoWlQwVlRXa1p5Tm5WMFduYxAB,"Casa Fresco, HSR: All",Jay N,115233980709945428155,True,3,"The ambience is good and has a lot of sitting space, but the service is a little slow and the food is average.  This place is like just any other cafe around.",0,4 days ago,"{""meal_type"": ""Brunch"", ""price_per_person"": ""₹600–800"", ""food"": 3, ""service_rating"": 2, ""atmosphere"": 4, ""noise_level"": ""Quiet, easy to talk""}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT2tkTWRsRjJhWHBzZEdkWWRXNTRVVTR5VlZGdE1IYxAB,"Casa Fresco, HSR: All",Suman,104216628295756070120,False,1,Food was too oily and not good at all. Oil was literally dripping from the burger and sandwich. I will not recommend to visit this restaurant at all.,0,4 days ago,"{""dining_mode"": ""Dine in"", ""meal_type"": ""Brunch"", ""price_per_person"": ""₹800–1,000"", ""food"": 1, ""service_rating"": 3, ""atmosphere"": 1, ""noise_level"": ""Moderate noise""}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT25saVV6TjRNR2xRZG1jeFFsVm5OMFk1VkdKaFduYxAB,"Casa Fresco, HSR: All",Shirsho Dasgupta,114177781299118689109,True,5,I was here just to kill the time till I could Finish up a work at the HSR Layout Police station and it happened to Be one of the Best Cafes I have ever visited in Bangalore. The Food is extremely good and the staff are really courteous. Hoping to visit pretty soon.,0,4 days ago,"{""dining_mode"": ""Dine in"", ""meal_type"": ""Lunch"", ""price_per_person"": ""₹400–600"", ""food"": 5, ""service_rating"": 5, ""atmosphere"": 5, ""noise_level"": ""Quiet, easy to talk"", ""vegetarian_recommendation"": ""Highly recommend"", ""parking_space"": ""Not sure"", ""wheelchair_accessibility"": ""Yes, this place is wheelchair Friendly as it is on the same level as the road Beside it.""}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT2taaE9IVnhiRkpsZUVaclVIRnZORFpGTjE5NGRVRRAB,"Casa Fresco, HSR: All",Kailash chandra Barik,112874971826090428915,False,5,"I’ve been here a few times now and the food has been pretty consistent each time. Service is quick, and I usually end up ordering their pizzas or pasta",0,5 days ago,"{""dining_mode"": ""Dine in"", ""meal_type"": ""Lunch"", ""food"": 5, ""service_rating"": 5, ""atmosphere"": 5, ""noise_level"": ""Quiet, easy to talk""}"
"Casa Fresco, HSR: All-Day Dining & Café",080 4992 7445,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",12.9207539,77.650514,Restaurant,http://www.casafresco.in/,Ci9DQUlRQUNvZENodHljRjlvT21Obk9VSktOMnBWYTBoYVFsODBObmN4WlRGU2MxRRAB,"Casa Fresco, HSR: All",Tarak Biswas,117202917006173628664,False,5,"Been stopping by casa fresco off and on,and it's been a smooth experience overall.Quick service , decent variety and I tend to go back to their English breakfast or a simple Pasta",0,5 days ago,"{""food"": 5, ""service_rating"": 5, ""atmosphere"": 5}"
